@RELATION training_ZOOKEEPER_3.3.6

@ATTRIBUTE numberRevision NUMERIC
@ATTRIBUTE locAdded NUMERIC
@ATTRIBUTE avgLocAdded NUMERIC
@ATTRIBUTE maxLocAdded NUMERIC
@ATTRIBUTE size NUMERIC
@ATTRIBUTE chgSetSize NUMERIC
@ATTRIBUTE avgChgSetSize NUMERIC
@ATTRIBUTE maxChgSetSize NUMERIC
@ATTRIBUTE authors NUMERIC
@ATTRIBUTE class {BUG,NO_BUG}

@DATA
1,1,1,1,40,17,17.0,16,2,NO_BUG
1,42,42,42,98,17,17.0,16,2,NO_BUG
1,4,4,4,80,17,17.0,16,2,NO_BUG
1,1,1,1,39,17,17.0,16,2,NO_BUG
1,1,1,1,34,17,17.0,16,2,NO_BUG
1,1,1,1,38,17,17.0,16,2,NO_BUG
1,49,49,49,103,17,17.0,16,3,NO_BUG
3,229,76,227,536,17,5.6666665,16,3,NO_BUG
1,1,1,1,46,17,17.0,16,2,NO_BUG
1,66,66,66,141,17,17.0,16,2,NO_BUG
1,49,49,49,106,17,17.0,16,3,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,288,0,?,0,1,NO_BUG
0,0,0,0,66,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,120,0,?,0,1,NO_BUG
0,0,0,0,139,0,?,0,1,NO_BUG
0,0,0,0,852,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,43,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,321,0,?,0,1,NO_BUG
0,0,0,0,118,0,?,0,1,NO_BUG
0,0,0,0,605,0,?,0,1,NO_BUG
0,0,0,0,140,0,?,0,1,NO_BUG
0,0,0,0,361,0,?,0,1,NO_BUG
0,0,0,0,362,0,?,0,1,NO_BUG
0,0,0,0,187,0,?,0,1,NO_BUG
0,0,0,0,146,0,?,0,1,NO_BUG
0,0,0,0,186,0,?,0,1,NO_BUG
0,0,0,0,138,0,?,0,1,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,39,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
0,0,0,0,110,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,86,0,?,0,1,NO_BUG
2,16,8,8,55,16,8.0,15,2,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
2,90,45,45,409,16,8.0,15,2,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,76,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
0,0,0,0,208,0,?,0,2,NO_BUG
0,0,0,0,54,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,98,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,94,0,?,0,1,NO_BUG
0,0,0,0,173,0,?,0,2,NO_BUG
0,0,0,0,147,0,?,0,3,NO_BUG
0,0,0,0,178,0,?,0,3,NO_BUG
0,0,0,0,75,0,?,0,1,NO_BUG
0,0,0,0,208,0,?,0,2,NO_BUG
0,0,0,0,57,0,?,0,1,NO_BUG
0,0,0,0,517,0,?,0,2,NO_BUG
0,0,0,0,570,0,?,0,1,NO_BUG
0,0,0,0,148,0,?,0,1,NO_BUG
1,13,13,13,101,18,18.0,17,3,NO_BUG
0,0,0,0,227,0,?,0,2,NO_BUG
0,0,0,0,204,0,?,0,1,NO_BUG
1,57,57,57,352,18,18.0,17,3,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,162,0,?,0,1,NO_BUG
0,0,0,0,61,0,?,0,1,NO_BUG
0,0,0,0,163,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
0,0,0,0,448,0,?,0,4,NO_BUG
0,0,0,0,179,0,?,0,1,NO_BUG
0,0,0,0,136,0,?,0,1,NO_BUG
0,0,0,0,167,0,?,0,1,NO_BUG
0,0,0,0,67,0,?,0,1,NO_BUG
0,0,0,0,137,0,?,0,1,NO_BUG
0,0,0,0,145,0,?,0,1,NO_BUG
0,0,0,0,87,0,?,0,1,NO_BUG
0,0,0,0,85,0,?,0,1,NO_BUG
1,8,8,8,532,18,18.0,17,3,NO_BUG
0,0,0,0,81,0,?,0,1,NO_BUG
1,11,11,11,157,18,18.0,17,2,NO_BUG
1,237,237,237,264,18,18.0,17,2,NO_BUG
1,11,11,11,113,18,18.0,17,2,NO_BUG
1,82,82,82,454,18,18.0,17,2,NO_BUG
0,0,0,0,133,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,147,0,?,0,1,NO_BUG
0,0,0,0,137,0,?,0,2,NO_BUG
0,0,0,0,252,0,?,0,2,NO_BUG
0,0,0,0,312,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,192,0,?,0,1,NO_BUG
0,0,0,0,295,0,?,0,1,NO_BUG
0,0,0,0,109,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
11,828,75,316,1364,81,7.3636365,62,5,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,89,0,?,0,1,NO_BUG
0,0,0,0,100,0,?,0,1,NO_BUG
0,0,0,0,84,0,?,0,1,NO_BUG
0,0,0,0,662,0,?,0,3,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,312,0,?,0,2,NO_BUG
0,0,0,0,101,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
0,0,0,0,79,0,?,0,2,NO_BUG
2,17,8,9,134,4,2.0,3,2,NO_BUG
0,0,0,0,113,0,?,0,2,NO_BUG
3,55,18,27,1546,79,26.333334,62,4,NO_BUG
3,5,1,3,833,30,10.0,23,4,NO_BUG
0,0,0,0,146,0,?,0,4,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
1,6,6,6,173,63,63.0,62,3,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,170,0,?,0,3,NO_BUG
1,9,9,9,1185,10,10.0,9,4,NO_BUG
1,1,1,1,70,10,10.0,9,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
1,5,5,5,381,63,63.0,62,5,NO_BUG
0,0,0,0,107,0,?,0,3,NO_BUG
4,200,50,114,1818,70,17.5,62,5,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
3,15,5,6,514,64,21.333334,62,5,NO_BUG
0,0,0,0,132,0,?,0,2,NO_BUG
0,0,0,0,232,0,?,0,5,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
1,383,383,383,108,63,63.0,62,3,NO_BUG
0,0,0,0,111,0,?,0,3,NO_BUG
0,0,0,0,132,0,?,0,3,NO_BUG
0,0,0,0,74,0,?,0,3,NO_BUG
1,2,2,2,257,63,63.0,62,4,NO_BUG
1,1,1,1,183,63,63.0,62,4,NO_BUG
0,0,0,0,121,0,?,0,2,NO_BUG
1,5,5,5,166,10,10.0,9,2,NO_BUG
2,12,6,6,465,2,1.0,1,1,NO_BUG
5,194,38,182,705,65,13.0,62,5,NO_BUG
1,3,3,3,143,63,63.0,62,2,NO_BUG
1,3,3,3,127,63,63.0,62,3,NO_BUG
0,0,0,0,106,0,?,0,2,NO_BUG
0,0,0,0,92,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,107,0,?,0,3,NO_BUG
0,0,0,0,129,0,?,0,1,NO_BUG
0,0,0,0,583,0,?,0,4,NO_BUG
0,0,0,0,180,0,?,0,2,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,333,0,?,0,3,NO_BUG
0,0,0,0,53,0,?,0,3,NO_BUG
0,0,0,0,968,0,?,0,4,NO_BUG
1,1,1,1,189,63,63.0,62,4,NO_BUG
0,0,0,0,27,0,?,0,2,NO_BUG
3,558,186,278,842,63,21.0,62,4,NO_BUG
1,4,4,4,169,63,63.0,62,4,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
1,1,1,1,109,63,63.0,62,4,NO_BUG
1,2,2,2,162,63,63.0,62,4,NO_BUG
5,54,10,20,733,66,13.2,62,5,NO_BUG
0,0,0,0,53,0,?,0,3,NO_BUG
0,0,0,0,274,0,?,0,4,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
1,1,1,1,176,63,63.0,62,4,NO_BUG
3,9,3,3,378,64,21.333334,62,4,NO_BUG
4,58,14,24,529,11,2.75,6,4,NO_BUG
0,0,0,0,92,0,?,0,1,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
1,1,1,1,142,63,63.0,62,2,NO_BUG
1,1,1,1,85,63,63.0,62,2,NO_BUG
0,0,0,0,77,0,?,0,2,NO_BUG
0,0,0,0,147,0,?,0,3,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
1,1,1,1,123,63,63.0,62,2,NO_BUG
0,0,0,0,116,0,?,0,1,NO_BUG
1,6,6,6,82,63,63.0,62,4,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
5,163,32,57,713,64,12.8,62,4,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
1,23,23,23,957,63,63.0,62,4,NO_BUG
6,69,11,20,367,9,1.5,5,4,NO_BUG
1,4,4,4,150,63,63.0,62,3,NO_BUG
0,0,0,0,68,0,?,0,3,NO_BUG
0,0,0,0,62,0,?,0,1,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,79,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
0,0,0,0,272,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,249,0,?,0,3,NO_BUG
2,12,6,6,609,6,3.0,5,4,NO_BUG
0,0,0,0,296,0,?,0,4,NO_BUG
0,0,0,0,66,0,?,0,2,NO_BUG
0,0,0,0,121,0,?,0,2,NO_BUG
0,0,0,0,325,0,?,0,3,NO_BUG
0,0,0,0,82,0,?,0,2,NO_BUG
1,2,2,2,138,63,63.0,62,4,NO_BUG
1,3,3,3,117,63,63.0,62,2,NO_BUG
0,0,0,0,76,0,?,0,3,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,194,0,?,0,2,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
0,0,0,0,283,0,?,0,3,NO_BUG
0,0,0,0,103,0,?,0,1,NO_BUG
0,0,0,0,131,0,?,0,2,NO_BUG
0,0,0,0,146,0,?,0,2,NO_BUG
0,0,0,0,208,0,?,0,3,NO_BUG
0,0,0,0,150,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,43,0,?,0,2,NO_BUG
0,0,0,0,47,0,?,0,2,NO_BUG
0,0,0,0,32,0,?,0,2,NO_BUG
0,0,0,0,93,0,?,0,2,NO_BUG
0,0,0,0,113,0,?,0,2,NO_BUG
0,0,0,0,282,0,?,0,4,NO_BUG
0,0,0,0,251,0,?,0,2,NO_BUG
0,0,0,0,251,0,?,0,3,NO_BUG
0,0,0,0,130,0,?,0,3,NO_BUG
0,0,0,0,125,0,?,0,3,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
0,0,0,0,42,0,?,0,2,NO_BUG
0,0,0,0,106,0,?,0,3,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,53,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,80,0,?,0,2,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,103,0,?,0,3,NO_BUG
0,0,0,0,536,0,?,0,3,NO_BUG
0,0,0,0,46,0,?,0,2,NO_BUG
0,0,0,0,141,0,?,0,2,NO_BUG
0,0,0,0,106,0,?,0,3,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,288,0,?,0,1,NO_BUG
0,0,0,0,66,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,120,0,?,0,1,NO_BUG
0,0,0,0,139,0,?,0,1,NO_BUG
0,0,0,0,852,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,43,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,321,0,?,0,1,NO_BUG
0,0,0,0,118,0,?,0,1,NO_BUG
0,0,0,0,605,0,?,0,1,NO_BUG
0,0,0,0,140,0,?,0,1,NO_BUG
0,0,0,0,361,0,?,0,1,NO_BUG
0,0,0,0,362,0,?,0,1,NO_BUG
0,0,0,0,187,0,?,0,1,NO_BUG
0,0,0,0,146,0,?,0,1,NO_BUG
0,0,0,0,186,0,?,0,1,NO_BUG
0,0,0,0,138,0,?,0,1,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,39,0,?,0,1,NO_BUG
1,110,110,110,78,35,35.0,34,2,NO_BUG
1,202,202,202,110,35,35.0,34,2,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,86,0,?,0,1,NO_BUG
0,0,0,0,55,0,?,0,2,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
1,99,99,99,409,35,35.0,34,2,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,76,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
1,6,6,6,208,3,3.0,2,2,NO_BUG
0,0,0,0,54,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,98,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,94,0,?,0,1,NO_BUG
0,0,0,0,173,0,?,0,2,NO_BUG
0,0,0,0,147,0,?,0,3,NO_BUG
0,0,0,0,178,0,?,0,3,NO_BUG
0,0,0,0,75,0,?,0,1,NO_BUG
0,0,0,0,208,0,?,0,2,NO_BUG
0,0,0,0,57,0,?,0,1,NO_BUG
0,0,0,0,517,0,?,0,2,NO_BUG
1,3,3,3,570,10,10.0,9,2,NO_BUG
0,0,0,0,148,0,?,0,1,NO_BUG
1,12,12,12,101,9,9.0,8,3,NO_BUG
1,12,12,12,227,10,10.0,9,2,NO_BUG
0,0,0,0,204,0,?,0,1,NO_BUG
1,9,9,9,352,9,9.0,8,3,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
1,2,2,2,162,9,9.0,8,2,NO_BUG
1,1,1,1,61,9,9.0,8,2,NO_BUG
1,4,4,4,163,10,10.0,9,2,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
3,94,31,37,448,17,5.6666665,9,4,NO_BUG
1,12,12,12,179,9,9.0,8,2,NO_BUG
1,4,4,4,136,10,10.0,9,2,NO_BUG
1,13,13,13,167,10,10.0,9,2,NO_BUG
0,0,0,0,67,0,?,0,1,NO_BUG
1,1,1,1,137,10,10.0,9,2,NO_BUG
2,23,11,17,145,10,5.0,9,2,NO_BUG
0,0,0,0,87,0,?,0,1,NO_BUG
0,0,0,0,85,0,?,0,1,NO_BUG
0,0,0,0,532,0,?,0,3,NO_BUG
0,0,0,0,81,0,?,0,1,NO_BUG
0,0,0,0,157,0,?,0,2,NO_BUG
0,0,0,0,264,0,?,0,2,NO_BUG
0,0,0,0,113,0,?,0,2,NO_BUG
0,0,0,0,454,0,?,0,2,NO_BUG
0,0,0,0,133,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,147,0,?,0,1,NO_BUG
0,0,0,0,137,0,?,0,2,NO_BUG
1,2,2,2,252,21,21.0,20,3,NO_BUG
0,0,0,0,312,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,192,0,?,0,1,NO_BUG
0,0,0,0,295,0,?,0,1,NO_BUG
0,0,0,0,109,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
2,72,36,37,1364,10,5.0,7,5,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,89,0,?,0,1,NO_BUG
0,0,0,0,100,0,?,0,1,NO_BUG
0,0,0,0,84,0,?,0,1,NO_BUG
0,0,0,0,662,0,?,0,3,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,312,0,?,0,2,NO_BUG
0,0,0,0,101,0,?,0,1,NO_BUG
2,6,3,3,79,4,2.0,3,2,NO_BUG
0,0,0,0,79,0,?,0,2,NO_BUG
0,0,0,0,134,0,?,0,2,NO_BUG
0,0,0,0,113,0,?,0,2,NO_BUG
1,20,20,20,1546,8,8.0,7,4,NO_BUG
0,0,0,0,833,0,?,0,4,NO_BUG
2,98,49,49,177,4,2.0,3,4,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,173,0,?,0,3,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,170,0,?,0,3,NO_BUG
0,0,0,0,1185,0,?,0,4,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
0,0,0,0,381,0,?,0,5,NO_BUG
0,0,0,0,107,0,?,0,3,NO_BUG
0,0,0,0,1818,0,?,0,5,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,514,0,?,0,5,NO_BUG
0,0,0,0,132,0,?,0,2,NO_BUG
0,0,0,0,232,0,?,0,5,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,108,0,?,0,3,NO_BUG
0,0,0,0,111,0,?,0,3,NO_BUG
0,0,0,0,132,0,?,0,3,NO_BUG
0,0,0,0,74,0,?,0,3,NO_BUG
0,0,0,0,257,0,?,0,4,NO_BUG
0,0,0,0,183,0,?,0,4,NO_BUG
0,0,0,0,121,0,?,0,2,NO_BUG
0,0,0,0,166,0,?,0,2,NO_BUG
2,76,38,38,494,11,5.5,10,2,NO_BUG
0,0,0,0,705,0,?,0,5,NO_BUG
0,0,0,0,143,0,?,0,2,NO_BUG
0,0,0,0,127,0,?,0,3,NO_BUG
0,0,0,0,106,0,?,0,2,NO_BUG
0,0,0,0,92,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,107,0,?,0,3,NO_BUG
0,0,0,0,129,0,?,0,1,NO_BUG
0,0,0,0,583,0,?,0,4,NO_BUG
0,0,0,0,180,0,?,0,2,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,333,0,?,0,3,NO_BUG
0,0,0,0,53,0,?,0,3,NO_BUG
1,98,98,98,968,8,8.0,7,4,NO_BUG
2,4,2,2,189,11,5.5,10,4,NO_BUG
0,0,0,0,27,0,?,0,2,NO_BUG
0,0,0,0,842,0,?,0,4,NO_BUG
3,4,1,2,168,15,5.0,10,4,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,109,0,?,0,4,NO_BUG
0,0,0,0,162,0,?,0,4,NO_BUG
0,0,0,0,733,0,?,0,5,NO_BUG
0,0,0,0,53,0,?,0,3,NO_BUG
1,1,1,1,274,4,4.0,3,4,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
0,0,0,0,176,0,?,0,4,NO_BUG
3,128,42,60,435,15,5.0,10,4,NO_BUG
2,74,37,37,524,11,5.5,10,4,NO_BUG
0,0,0,0,92,0,?,0,1,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
0,0,0,0,142,0,?,0,2,NO_BUG
0,0,0,0,85,0,?,0,2,NO_BUG
0,0,0,0,77,0,?,0,2,NO_BUG
3,4,1,2,146,15,5.0,10,4,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,123,0,?,0,2,NO_BUG
0,0,0,0,116,0,?,0,1,NO_BUG
0,0,0,0,82,0,?,0,4,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
3,236,78,203,740,11,3.6666667,7,5,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
1,11,11,11,965,4,4.0,3,4,NO_BUG
0,0,0,0,367,0,?,0,4,NO_BUG
0,0,0,0,150,0,?,0,3,NO_BUG
0,0,0,0,68,0,?,0,3,NO_BUG
0,0,0,0,62,0,?,0,1,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,79,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
0,0,0,0,272,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,249,0,?,0,3,NO_BUG
2,7,3,4,612,12,6.0,10,5,NO_BUG
2,2,1,1,296,12,6.0,10,5,NO_BUG
0,0,0,0,66,0,?,0,2,NO_BUG
0,0,0,0,121,0,?,0,2,NO_BUG
0,0,0,0,325,0,?,0,3,NO_BUG
0,0,0,0,82,0,?,0,2,NO_BUG
0,0,0,0,138,0,?,0,4,NO_BUG
0,0,0,0,117,0,?,0,2,NO_BUG
0,0,0,0,76,0,?,0,3,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,194,0,?,0,2,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
0,0,0,0,283,0,?,0,3,NO_BUG
0,0,0,0,103,0,?,0,1,NO_BUG
0,0,0,0,131,0,?,0,2,NO_BUG
0,0,0,0,146,0,?,0,2,NO_BUG
0,0,0,0,208,0,?,0,3,NO_BUG
0,0,0,0,150,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,43,0,?,0,2,NO_BUG
0,0,0,0,47,0,?,0,2,NO_BUG
0,0,0,0,32,0,?,0,2,NO_BUG
0,0,0,0,93,0,?,0,2,NO_BUG
0,0,0,0,113,0,?,0,2,NO_BUG
0,0,0,0,282,0,?,0,4,NO_BUG
0,0,0,0,251,0,?,0,2,NO_BUG
0,0,0,0,251,0,?,0,3,NO_BUG
0,0,0,0,130,0,?,0,3,NO_BUG
0,0,0,0,125,0,?,0,3,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
0,0,0,0,42,0,?,0,2,NO_BUG
0,0,0,0,106,0,?,0,3,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,53,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,80,0,?,0,2,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,103,0,?,0,3,NO_BUG
0,0,0,0,536,0,?,0,3,NO_BUG
0,0,0,0,46,0,?,0,2,NO_BUG
0,0,0,0,141,0,?,0,2,NO_BUG
0,0,0,0,106,0,?,0,3,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,288,0,?,0,1,NO_BUG
0,0,0,0,66,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,120,0,?,0,1,NO_BUG
0,0,0,0,139,0,?,0,1,NO_BUG
0,0,0,0,852,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,43,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,321,0,?,0,1,NO_BUG
0,0,0,0,118,0,?,0,1,NO_BUG
0,0,0,0,605,0,?,0,1,NO_BUG
0,0,0,0,140,0,?,0,1,NO_BUG
0,0,0,0,361,0,?,0,1,NO_BUG
0,0,0,0,362,0,?,0,1,NO_BUG
0,0,0,0,187,0,?,0,1,NO_BUG
0,0,0,0,146,0,?,0,1,NO_BUG
0,0,0,0,186,0,?,0,1,NO_BUG
0,0,0,0,138,0,?,0,1,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,39,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,2,NO_BUG
0,0,0,0,110,0,?,0,2,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,86,0,?,0,1,NO_BUG
0,0,0,0,55,0,?,0,2,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,409,0,?,0,2,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,76,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
0,0,0,0,208,0,?,0,2,NO_BUG
0,0,0,0,54,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,98,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,94,0,?,0,1,NO_BUG
